34,-0.000183,0.986449,0.213697
50,0.000061,0.988036,0.213209
65,-0.000183,0.987182,0.213209
81,0.000061,0.986327,0.213087
96,-0.000183,0.986938,0.213331
112,0.000916,0.984618,0.212354
128,-0.000061,0.985106,0.214308
144,0.000061,0.98706,0.214308
159,-0.000183,0.987304,0.211133
175,-0.000671,0.987182,0.212232
190,-0.00116,0.985961,0.212843
206,-0.000549,0.985961,0.212965
222,0.001648,0.985595,0.213819
237,0.000061,0.987304,0.211866
253,-0.000427,0.98767,0.2115
268,-0.000427,0.985717,0.213331
284,0.001038,0.984984,0.211256
300,0.000671,0.985351,0.212721
315,0.00177,0.988403,0.213087
331,0.001282,0.987304,0.211866
347,0.00177,0.986449,0.213575
362,-0.000061,0.984252,0.211011
378,0.00116,0.985961,0.213087
393,-0.000305,0.98999,0.212476
409,0.000061,0.986205,0.213575
425,0.000183,0.984984,0.212598
440,0.001038,0.989257,0.213209
456,0.001526,0.984374,0.2115
472,0.00238,0.983886,0.214308
487,0.002136,0.988036,0.214185
503,-0.000305,0.984984,0.212354
519,0.000061,0.988525,0.210279
534,0.000916,0.986083,0.212476
550,0.000305,0.98474,0.21211
565,0.000427,0.986327,0.214308
581,0.000793,0.98706,0.211866
596,0.001038,0.986205,0.212843
612,-0.000305,0.985839,0.210157
628,0.000916,0.986694,0.212843
643,0.000427,0.986816,0.21504
659,-0.001526,0.986694,0.213087
675,-0.000183,0.986816,0.213453
690,0.001892,0.984374,0.21211
706,0.00116,0.987304,0.213331
722,0.001526,0.984496,0.213575
737,0.002747,0.985595,0.210889
753,-0.000549,0.986205,0.212721
768,0.001892,0.986449,0.214185
784,0.001526,0.986083,0.213331
800,0.002136,0.98767,0.211011
815,-0.00116,0.984496,0.213697
831,-0.000549,0.986816,0.211744
847,0.000427,0.986449,0.212598
862,-0.000305,0.985717,0.214063
878,0.00116,0.986327,0.213209
893,0.000916,0.986327,0.21211
909,0.001282,0.988647,0.213087
924,-0.001038,0.988158,0.213941
940,-0.000671,0.987182,0.213331
956,-0.001526,0.98706,0.213819
971,0.00177,0.987426,0.214308
987,-0.00116,0.987182,0.211744
1003,0.000061,0.986449,0.211011
1018,0.002258,0.986694,0.212476
1034,0.00116,0.988891,0.213209
1049,-0.000183,0.987426,0.212232
1065,0.001648,0.985351,0.213087
1081,0.000671,0.983642,0.212232
1096,-0.000061,0.987548,0.21211
1112,0.000793,0.987304,0.212232
1128,0.00238,0.986816,0.212598
1143,-0.000549,0.984862,0.213819
1159,-0.002869,0.987304,0.211256
1174,-0.000183,0.985106,0.21443
1190,0.00116,0.984374,0.211622
1206,0.000061,0.986449,0.211744
1221,0.000549,0.985106,0.212598
1237,0.000916,0.986938,0.21211
1253,-0.001038,0.986938,0.212965
1268,0.000183,0.987426,0.213575
1284,0.001038,0.986205,0.211744
1300,-0.001038,0.985473,0.212598
1315,0.000793,0.98767,0.214308
1331,0.000061,0.98474,0.212843
1346,-0.000549,0.985106,0.21443
1362,-0.000794,0.986816,0.209546
1378,0.000671,0.986327,0.21211
1393,0.00238,0.986816,0.214796
1409,0.001038,0.986327,0.213331
1424,-0.00116,0.985229,0.213819
1440,0.002258,0.987182,0.210401
1456,0.0047,0.985229,0.215528
1471,-0.014466,0.987304,0.2115
1487,-0.002991,0.986327,0.210523
1503,0.015565,0.986571,0.220411
1518,0.007508,0.987182,0.210889
1534,-0.010682,0.983886,0.205152
1555,0.005921,0.989257,0.216383
1571,0.003479,0.986205,0.214674
1587,-0.00409,0.988769,0.205152
1602,0.006775,0.985473,0.215284
1618,-0.003113,0.984984,0.218458
1633,-0.014832,0.986083,0.210645
1649,0.005066,0.987426,0.206495
1664,0.015687,0.985351,0.215406
1680,0.001282,0.985839,0.215406
1696,-0.008851,0.989257,0.206006
1712,-0.001526,0.988403,0.211256
1727,0.003601,0.982421,0.220778
1743,0.00116,0.989623,0.216993
1758,0.000061,0.988769,0.204541
1774,0.000793,0.98706,0.212232
1789,-0.004822,0.985595,0.219191
1805,-0.001404,0.986694,0.2115
1821,0.007752,0.987548,0.204419
1836,-0.000061,0.986327,0.215406
1852,-0.005677,0.985351,0.217237
1868,0.000061,0.985961,0.206861
1883,-0.000305,0.989135,0.208204
1899,0.001404,0.98474,0.218702
1915,0.002258,0.986571,0.213697
1930,-0.000183,0.989257,0.205884
1946,-0.002625,0.984862,0.211622
1961,-0.000061,0.98474,0.218214
1977,0.005799,0.986449,0.208692
1993,-0.000183,0.98767,0.208204
2008,-0.002503,0.985595,0.217848
2024,0.002136,0.98706,0.215162
2040,-0.002625,0.985717,0.209791
2055,-0.002136,0.987914,0.210767
2071,0.003357,0.985351,0.213575
2086,0.003601,0.985595,0.212476
2102,0.000793,0.986205,0.208936
2118,-0.000061,0.987304,0.211256
2133,0.00177,0.986816,0.215528
2149,0.002991,0.987182,0.209546
2164,-0.002136,0.988891,0.209546
2180,-0.000671,0.98352,0.215162
2196,-0.002014,0.986327,0.21443
2211,-0.001038,0.985839,0.211011
2227,0.002869,0.985961,0.212721
2243,0.004578,0.985839,0.213453
2258,0.000061,0.984984,0.213209
2274,-0.00177,0.98767,0.211256
2290,0.002869,0.984374,0.212232
2305,0.000671,0.986205,0.214796
2321,-0.001038,0.985961,0.212721
2336,-0.001526,0.980956,0.209669
2352,-0.001038,0.980834,0.212476
2368,0.000916,0.984252,0.213941
2383,0.000427,0.990844,0.21211
2399,0.001282,0.987548,0.211988
2414,-0.001892,0.985351,0.212965
2430,0.000305,0.98706,0.215406
2446,0.002503,0.989013,0.211622
2461,0.002258,0.982909,0.211133
2477,0.000916,0.984374,0.214674
2492,-0.00116,0.989623,0.214185
2508,0.000061,0.984496,0.210889
2524,0.000305,0.986327,0.209669
2539,0.002747,0.985351,0.213209
2555,0.001648,0.988403,0.211866
2571,-0.00116,0.994506,0.213453
2586,0.000916,0.984984,0.213941
2602,0.001038,0.98413,0.213819
2618,0.002136,0.986571,0.210523
2633,0.001648,0.991943,0.211866
2649,0.002503,0.988281,0.21211
2664,-0.001648,0.981688,0.211378
2680,0.000671,0.990966,0.212232
2696,0.001404,0.987182,0.213453
2711,0.001404,0.98767,0.213209
2727,0.000305,0.985351,0.212354
2742,-0.000549,0.985106,0.212232
2758,-0.000427,0.987914,0.2115
2774,0.001038,0.98474,0.212598
2789,0.000305,0.990844,0.213331
2805,0.00238,0.985106,0.212598
2820,-0.000305,0.984008,0.212721
2836,-0.00177,0.989013,0.211622
2852,0.002625,0.988036,0.213697
2868,0.001526,0.982421,0.212354
2883,0.001526,0.987304,0.212843
2899,0.000427,0.986938,0.213575
2914,-0.002136,0.985106,0.213575
2930,0.000916,0.984374,0.213087
2946,0.000061,0.985473,0.213331
2961,-0.001282,0.987792,0.212598
2977,0.001404,0.985351,0.214308
2992,0.002991,0.988525,0.211744
3008,0.002869,0.986205,0.211378
3024,0.002625,0.986938,0.210523
3039,-0.001404,0.986694,0.212721
3055,-0.002503,0.985106,0.212476
3071,0.002014,0.988158,0.214308
3086,-0.000183,0.986694,0.213819
3102,0.000549,0.986327,0.212598
3117,0.001526,0.985717,0.215162
3133,-0.000427,0.986449,0.211378
3149,0.00116,0.986449,0.212232
3164,-0.000061,0.986816,0.212354
3180,0.000305,0.986571,0.21211
3196,-0.001892,0.986816,0.214918
3211,-0.001404,0.986938,0.212476
3227,-0.001404,0.987304,0.21211
3242,-0.000061,0.988647,0.211622
