      33,   0.000305,   0.988891,   0.211378
      48,   0.001770,   0.989745,   0.212232
      64,  -0.000549,   0.989379,   0.212843
      79,  -0.002014,   0.988525,   0.212721
      95,   0.001160,   0.985595,   0.214674
     111,   0.001160,   0.980834,   0.214308
     126,   0.000061,   0.983031,   0.212598
     142,   0.000916,   0.985106,   0.214308
     158,   0.000305,   0.987060,   0.212110
     173,   0.000183,   0.988647,   0.215528
     189,   0.000427,   0.985961,   0.213209
     204,  -0.000916,   0.985717,   0.214796
     220,  -0.000427,   0.982665,   0.213331
     235,  -0.000183,   0.987426,   0.212354
     251,  -0.000183,   0.989868,   0.213087
     267,  -0.000427,   0.988036,   0.213087
     283,   0.001648,   0.984984,   0.215284
     298,   0.001282,   0.986327,   0.213453
     314,  -0.001526,   0.983642,   0.214918
     329,   0.000549,   0.985229,   0.212110
     345,   0.000671,   0.986327,   0.213941
     361,   0.001526,   0.987914,   0.215162
     376,  -0.000183,   0.984008,   0.211133
     392,  -0.001038,   0.988281,   0.211866
     407,  -0.000671,   0.985595,   0.214430
     423,  -0.001160,   0.984984,   0.211988
     439,   0.000305,   0.988281,   0.213453
     454,  -0.001404,   0.985106,   0.215162
     470,  -0.000183,   0.985839,   0.212843
     486,   0.002503,   0.986694,   0.213453
     501,  -0.000671,   0.985839,   0.212721
     517,  -0.000427,   0.989013,   0.213087
     532,  -0.001892,   0.986694,   0.211622
     548,   0.001038,   0.985961,   0.214552
     563,   0.002625,   0.990356,   0.213819
     579,  -0.000427,   0.985839,   0.213209
     595,  -0.000061,   0.987426,   0.212843
     611,   0.000549,   0.986449,   0.214552
     626,   0.001038,   0.985106,   0.214185
     642,   0.001526,   0.988158,   0.209302
     657,   0.002747,   0.986205,   0.211866
     673,   0.000305,   0.985839,   0.213453
     689,   0.001282,   0.984252,   0.213087
     704,   0.001038,   0.985595,   0.213697
     720,  -0.000061,   0.986449,   0.213087
     735,   0.001038,   0.985473,   0.214796
     751,   0.001404,   0.987792,   0.212965
     767,  -0.001770,   0.985473,   0.212598
     788,   0.000427,   0.987060,   0.213453
     804,   0.001404,   0.984984,   0.213331
     819,  -0.000916,   0.986083,   0.211866
     835,  -0.000549,   0.986083,   0.213941
     851,   0.001770,   0.987548,   0.214185
     867,  -0.000305,   0.985961,   0.215528
     882,   0.000793,   0.987060,   0.211500
     898,  -0.000549,   0.985839,   0.212110
     913,  -0.000671,   0.987304,   0.213575
     929,  -0.000305,   0.986083,   0.211866
     945,   0.000549,   0.986816,   0.213453
     960,   0.001160,   0.985351,   0.212843
     976,   0.000061,   0.986327,   0.213575
     991,   0.001282,   0.992065,   0.210767
    1007,  -0.001282,   0.988647,   0.214674
    1022,  -0.001038,   0.983397,   0.213819
    1038,   0.002014,   0.985961,   0.211988
    1054,   0.001404,   0.986083,   0.211622
    1069,   0.000427,   0.987182,   0.215162
    1085,   0.000916,   0.988769,   0.213331
    1101,   0.000793,   0.987060,   0.213453
    1116,  -0.020204,   0.976805,   0.256668
    1132,  -0.014222,   0.967283,   0.336019
    1147,  -0.001770,   0.982055,   0.237258
    1163,  -0.005555,   1.037722,   0.135079
    1179,   0.028749,   1.091436,   0.228102
    1195,  -0.026796,   1.070561,   0.175609
    1210,  -0.061466,   1.020997,   0.155954
    1226,  -0.059269,   1.046512,   0.202344
    1241,  -0.056095,   1.094854,   0.227004
    1257,  -0.053531,   1.133309,   0.184520
    1273,  -0.074895,   1.178356,   0.145578
    1288,  -0.116523,   1.123177,   0.062931
    1304,  -0.148386,   0.999146,   0.017518
    1319,  -0.102973,   0.938473,   0.049869
    1335,  -0.065983,   0.852164,   0.175975
    1351,  -0.056949,   0.743881,   0.249100
    1366,  -0.031313,   0.809803,   0.345785
    1382,  -0.046084,   0.904657,   0.337728
    1398,  -0.091986,   0.953855,   0.225294
    1413,  -0.143869,   0.998291,   0.140328
    1429,  -0.216261,   1.032473,   0.095648
    1444,  -0.228591,   1.071171,   0.146432
    1460,  -0.205640,   1.126472,   0.228102
    1475,  -0.183788,   1.082280,   0.263871
    1491,  -0.198071,   1.044925,   0.315388
    1507,  -0.187328,   1.085454,   0.302326
    1523,  -0.193676,   1.102301,   0.231276
    1538,  -0.203931,   1.101569,   0.192944
    1554,  -0.209424,   1.109870,   0.198071
    1569,  -0.178539,   1.122322,   0.186108
    1585,  -0.136300,   1.113776,   0.171580
    1601,  -0.084661,   1.098639,   0.188671
    1616,  -0.080144,   1.073613,   0.223585
    1632,  -0.103095,   1.018434,   0.220778
    1647,  -0.139596,   0.976317,   0.221266
    1663,  -0.143014,   0.970701,   0.180858
    1679,  -0.104560,   0.977660,   0.096258
    1694,  -0.069767,   0.979857,   0.083562
    1710,  -0.009827,   0.975951,   0.106391
    1726,   0.032534,   0.904047,   0.156931
    1741,   0.042300,   0.869133,   0.215772
    1757,   0.064884,   0.864616,   0.190258
    1772,   0.091741,   0.896844,   0.116523
    1788,   0.118110,   0.916499,   0.056949
    1804,   0.144235,   0.895257,   0.002991
    1819,   0.170237,   0.890496,   0.025453
    1835,   0.185375,   0.886834,   0.053165
    1851,   0.166575,   0.866813,   0.073674
    1866,   0.157786,   0.873894,   0.080266
    1882,   0.190624,   0.901972,   0.070012
    1897,   0.204908,   0.921748,   0.045840
    1913,   0.222609,   0.960691,   0.039858
    1929,   0.232863,   0.980345,   0.054264
    1944,   0.225661,   1.013917,   0.068058
    1960,   0.176219,   0.956784,   0.087103
    1975,   0.202588,   1.001831,   0.166331
    1991,   0.158030,   1.035769,   0.151315
    2007,   0.088079,   0.956174,   0.180126
    2022,   0.126167,   0.978148,   0.162547
    2038,   0.132149,   0.973143,   0.128487
    2054,   0.138009,   0.960935,   0.118354
    2069,   0.149118,   0.989013,   0.108832
    2085,   0.125313,   1.000122,   0.094305
    2101,   0.099066,   0.990722,   0.123115
    2116,   0.090765,   0.987182,   0.126412
    2132,   0.067936,   0.997925,   0.135323
    2147,   0.078557,   1.001465,   0.122017
    2163,   0.066593,   0.992065,   0.125923
    2179,   0.085027,   1.011231,   0.106391
    2194,   0.074040,   0.972288,   0.154978
    2210,   0.069279,   0.992675,   0.155466
    2226,   0.065983,   1.015992,   0.130074
    2241,   0.066471,   1.035891,   0.143136
    2257,   0.084417,   1.057621,   0.145944
    2272,   0.096502,   1.062016,   0.107734
    2288,   0.085271,   1.082525,   0.091009
    2303,   0.070866,   1.101447,   0.119087
    2319,   0.136544,   0.987060,   0.154245
    2335,   0.037539,   0.997681,   0.290850
    2351,  -0.013245,   0.939938,   0.325520
    2366,  -0.009461,   0.909662,   0.326985
    2382,  -0.023012,   0.906000,   0.323811
    2397,  -0.022279,   0.906855,   0.288531
    2413,   0.053897,   0.902582,   0.216993
    2428,   0.099554,   0.859611,   0.225294
    2444,   0.070866,   0.867668,   0.309040
    2460,   0.032900,   0.869133,   0.332479
    2475,  -0.002991,   0.848379,   0.326009
    2491,   0.080388,   0.904413,   0.329427
    2507,   0.106269,   0.924678,   0.332601
    2522,   0.045474,   0.979613,   0.275102
    2538,   0.004334,   0.969114,   0.288653
    2554,   0.011048,   0.977416,   0.298663
    2569,   0.075017,   1.006226,   0.329061
    2585,   0.119819,   0.965208,   0.441616
    2600,   0.132271,   0.919185,   0.469084
    2616,   0.096869,   0.919551,   0.416468
    2631,   0.016053,   0.949338,   0.369468
    2647,  -0.076115,   0.926753,   0.363731
    2663,  -0.026430,   0.875603,   0.436367
    2679,   0.107489,   0.865470,   0.500702
    2694,   0.212721,   0.853873,   0.459684
    2710,   0.278154,   0.794055,   0.493866
    2725,   0.263383,   0.804309,   0.488860
    2741,   0.135079,   0.845327,   0.537081
    2757,   0.035708,   0.818470,   0.547458
    2772,  -0.000549,   0.824086,   0.494598
    2788,   0.042544,   0.860221,   0.375938
    2803,   0.081609,   0.951657,   0.348837
    2819,   0.141427,   0.912592,   0.358603
    2835,   0.190991,   0.876457,   0.444668
    2850,   0.227614,   0.840200,   0.556980
    2866,   0.222975,   0.885247,   0.559666
    2882,   0.192089,   0.902826,   0.537325
    2897,   0.151438,   0.953855,   0.527559
    2913,   0.138375,   1.004639,   0.495331
    2928,   0.105780,   1.033083,   0.388512
    2944,   0.103461,   1.103400,   0.345541
    2959,   0.176585,   1.076665,   0.348715
    2975,   0.231398,   1.037844,   0.412928
    2991,   0.256180,   0.960081,   0.482634
    3006,   0.257279,   0.975584,   0.582006
    3022,   0.206861,   0.963377,   0.644876
    3038,   0.136544,   0.973143,   0.594091
    3053,   0.122627,   1.000244,   0.448453
    3069,   0.187572,   1.046878,   0.401819
    3085,   0.263383,   1.043460,   0.311970
    3100,   0.282549,   1.052249,   0.232497
    3116,   0.225294,   0.945065,   0.106513
    3131,   0.139962,   0.908442,   0.066227
    3147,   0.129341,   0.970457,   0.118354
    3163,   0.182079,   1.025270,   0.149606
    3178,   0.237624,   0.975340,   0.236159
    3194,   0.234572,   0.995117,   0.205274
    3210,   0.170726,   0.969114,   0.131417
    3225,   0.071110,   0.893792,   0.024354
    3241,   0.039980,   0.864982,  -0.047061
    3256,   0.040225,   0.912714,   0.013001
    3272,   0.053409,   0.937862,   0.130684
    3288,   0.146310,   1.019410,   0.269731
    3303,   0.161570,   0.954465,   0.155588
    3319,   0.059269,   0.894525,  -0.036562
    3334,   0.021303,   0.937130,  -0.146921
    3350,   0.075017,   0.930660,  -0.104804
    3366,   0.061466,   0.919795,   0.076115
    3381,   0.103095,   0.946774,   0.108222
    3397,   0.202710,   1.098761,   0.096747
    3413,   0.140328,   1.005738,   0.064396
    3428,   0.019105,   0.957273,  -0.023744
    3444,  -0.071232,   0.944821,  -0.040225
    3459,  -0.104560,   0.947262,   0.006897
    3475,   0.011048,   0.990356,   0.012635
