      22,  -0.009949,   0.972899,   0.016908
      38,  -0.008729,   0.972288,   0.015199
      54,  -0.005432,   0.973143,   0.012513
      69,  -0.006409,   0.970701,   0.011903
      85,  -0.004334,   0.969725,   0.011292
     100,  -0.003235,   0.969847,   0.009705
     116,  -0.002136,   0.971312,   0.012635
     132,  -0.000794,   0.973509,   0.009461
     147,  -0.001892,   0.973631,   0.008729
     163,  -0.001160,   0.977782,   0.000061
     178,  -0.003479,   0.983275,  -0.001160
     194,  -0.002747,   0.988281,  -0.002380
     210,  -0.001526,   0.998291,  -0.002747
     225,  -0.002991,   1.002564,  -0.001282
     241,  -0.002014,   1.001953,  -0.000305
     257,  -0.001160,   0.996216,  -0.001648
     272,  -0.001160,   0.988647,   0.001038
     288,  -0.003479,   0.984008,   0.004456
     304,  -0.006287,   0.980712,   0.006165
     319,  -0.013734,   0.982665,   0.004944
     335,  -0.013245,   0.983153,   0.001038
     350,  -0.012147,   0.984862,   0.002380
     366,  -0.007996,   0.984862,   0.001770
     382,  -0.000794,   0.982909,   0.013368
     397,  -0.011658,   0.976561,   0.014466
     413,  -0.006531,   0.972777,   0.017518
     428,  -0.008851,   0.979613,   0.015077
     444,  -0.010193,   0.991699,   0.014955
     460,  -0.015199,   0.974364,   0.027529
     475,  -0.012757,   0.981200,   0.013612
     491,  -0.004334,   0.974974,   0.017396
     507,   0.005188,   0.963987,   0.022768
     522,  -0.001038,   0.969236,   0.022279
     538,  -0.013123,   0.959592,   0.021669
     553,  -0.010071,   0.975340,   0.011048
     569,  -0.003357,   0.984740,   0.010682
     585,  -0.007752,   0.991943,   0.005188
     600,  -0.011048,   0.990722,   0.005310
     616,  -0.007630,   0.992187,   0.009217
     632,  -0.012269,   0.979735,   0.018373
     647,  -0.010926,   0.979857,   0.015687
     663,  -0.007508,   0.987792,   0.014344
     678,  -0.014100,   0.974852,   0.017030
     694,  -0.011048,   0.972777,   0.019716
     710,  -0.008851,   0.975096,   0.023378
     725,  -0.007386,   0.982665,   0.022279
     741,  -0.012879,   0.983153,   0.020692
     756,  -0.016908,   0.973753,   0.027529
     772,  -0.007019,   0.963987,   0.015321
     788,  -0.002258,   0.976561,   0.012269
     803,  -0.012025,   0.976073,   0.005921
     819,  -0.017274,   0.983031,   0.007020
     835,  -0.010682,   0.987182,   0.014222
     850,  -0.004456,   0.996338,   0.003723
     866,  -0.007508,   0.989379,   0.003357
     881,  -0.010682,   0.988769,   0.002869
     897,  -0.014955,   0.978636,   0.011414
     913,  -0.012025,   0.982543,   0.018739
     928,  -0.008973,   0.988403,   0.018617
     944,  -0.009461,   0.984862,   0.020448
     959,  -0.010682,   0.981566,   0.015321
     975,  -0.010438,   0.981200,   0.008851
     991,  -0.007264,   0.973753,   0.012391
    1006,  -0.011048,   0.973387,   0.007264
    1022,  -0.007630,   0.978026,   0.011048
    1038,  -0.004944,   0.971068,   0.015931
    1053,  -0.008606,   0.965208,   0.018495
    1069,  -0.003235,   0.983520,   0.007020
    1085,  -0.008484,   0.975340,   0.008729
    1100,  -0.006043,   0.987426,   0.009949
    1116,  -0.007752,   0.986449,   0.008362
    1131,  -0.018251,   0.984740,   0.001038
    1147,  -0.011781,   0.994140,   0.006409
    1163,  -0.013490,   0.981200,   0.014955
    1178,  -0.006043,   0.981810,   0.012879
    1194,  -0.000916,   0.971312,   0.016908
    1209,  -0.000916,   0.969725,   0.010804
    1225,  -0.008484,   0.976317,   0.002747
    1241,  -0.005432,   0.970457,   0.006531
    1256,  -0.003479,   0.972533,   0.005677
    1272,  -0.009949,   0.980834,  -0.000427
    1288,  -0.008606,   0.984130,  -0.000305
    1303,  -0.007874,   0.993042,   0.000305
    1319,  -0.011414,   0.990600,   0.006043
    1335,  -0.010560,   0.973875,   0.009217
    1350,  -0.004212,   0.980590,   0.017030
