      35,   0.152780,  -0.010438,  -1.007081
      51,   0.151560,  -0.010682,  -1.006348
      66,   0.153269,  -0.009095,  -1.006714
      82,   0.156687,  -0.010316,  -1.006592
      98,   0.159617,  -0.013612,  -1.003784
     113,   0.161936,  -0.007752,  -1.000366
     129,   0.163157,  -0.007142,  -0.998535
     145,   0.168040,  -0.009827,  -0.999023
     160,   0.171336,  -0.010193,  -0.991821
     176,   0.171702,  -0.008484,  -0.987060
     191,   0.168528,  -0.007142,  -0.984618
     207,   0.171214,  -0.014588,  -0.981444
     223,   0.172435,  -0.015687,  -0.980712
     238,   0.171702,  -0.016542,  -0.976195
     254,   0.171947,  -0.017884,  -0.971434
     270,   0.172313,  -0.017762,  -0.969481
     285,   0.170970,  -0.018617,  -0.968870
     301,   0.165354,  -0.020448,  -0.963621
     317,   0.161814,  -0.018495,  -0.964964
     338,   0.158152,  -0.011048,  -0.967894
     353,   0.159739,  -0.009461,  -0.975340
     369,   0.147409,  -0.015199,  -0.990844
     385,   0.142770,  -0.025697,  -1.012940
     400,   0.143380,  -0.037539,  -1.023073
     416,   0.154245,  -0.038027,  -1.017945
     431,   0.161936,  -0.029604,  -0.999878
     447,   0.166209,  -0.017396,  -0.994873
     467,   0.160715,  -0.007630,  -0.984740
     483,   0.158396,  -0.008118,  -0.987304
     498,   0.167186,  -0.016419,  -0.980590
     514,   0.176341,  -0.017152,  -0.977171
     530,   0.179515,  -0.014344,  -0.963743
     545,   0.178050,  -0.006531,  -0.960569
     561,   0.177684,   0.005188,  -0.955197
     576,   0.174388,   0.004334,  -0.965208
     592,   0.173167,   0.006409,  -0.985229
     608,   0.163767,  -0.012269,  -0.993408
     623,   0.169261,  -0.016419,  -0.993896
     639,   0.167674,  -0.015077,  -0.989013
     655,   0.165965,  -0.008118,  -0.994873
     670,   0.160837,  -0.000671,  -1.007569
     686,   0.160837,  -0.011292,  -1.016969
     701,   0.165599,  -0.016542,  -1.020753
     717,   0.163401,  -0.021181,  -1.016603
     733,   0.166331,  -0.016419,  -1.000366
     748,   0.170115,  -0.013245,  -0.990234
     764,   0.170970,   0.001160,  -0.983275
     779,   0.173534,   0.007020,  -0.970701
     795,   0.178417,   0.007142,  -0.978636
     811,   0.183178,   0.012879,  -0.970701
     826,   0.178417,  -0.000305,  -0.970457
     842,   0.180126,   0.000671,  -0.965452
     858,   0.176219,   0.008606,  -0.974974
     873,   0.170726,   0.006165,  -0.975829
     889,   0.175243,   0.001526,  -0.990722
     905,   0.173778,   0.002503,  -0.987060
     920,   0.180614,   0.005188,  -0.982177
     936,   0.176341,   0.000549,  -0.981200
     951,   0.172923,   0.009461,  -0.992065
     967,   0.164011,   0.006653,  -1.002930
     982,   0.163523,   0.004700,  -1.018067
     998,   0.165599,  -0.003113,  -1.022340
    1014,   0.168162,  -0.000183,  -1.011353
    1030,   0.171458,  -0.002258,  -0.985961
    1045,   0.167796,   0.000305,  -0.973997
    1061,   0.175121,   0.006653,  -0.983153
    1076,   0.172801,   0.005432,  -0.986449
    1092,   0.167552,   0.007020,  -1.001343
    1107,   0.166331,  -0.001526,  -0.998047
    1123,   0.171458,  -0.006531,  -0.983275
    1139,   0.173656,   0.008851,  -0.979735
    1155,   0.169139,   0.008118,  -0.982909
    1170,   0.169627,   0.005921,  -0.981444
    1186,   0.176952,   0.007264,  -0.987182
    1201,   0.174999,   0.005066,  -0.982543
    1217,   0.173900,   0.005921,  -0.981566
    1233,   0.168772,   0.003723,  -0.991332
    1248,   0.167063,   0.002747,  -0.995117
    1264,   0.169627,   0.002503,  -0.994140
    1279,   0.170604,   0.005066,  -0.989135
    1295,   0.175853,   0.005799,  -0.993774
    1311,   0.175121,   0.008973,  -0.986816
    1326,   0.172801,   0.005432,  -0.987060
    1342,   0.169993,   0.008606,  -0.978270
    1358,   0.171458,   0.001892,  -0.986571
    1373,   0.170359,   0.000549,  -0.989990
    1389,   0.173900,   0.000305,  -0.993164
    1404,   0.176097,  -0.002869,  -0.984374
    1420,   0.174632,   0.001770,  -0.975340
    1435,   0.175365,   0.010682,  -0.972777
    1451,   0.170726,   0.019349,  -0.986327
    1467,   0.169139,   0.012269,  -0.998657
    1483,   0.173411,   0.009217,  -1.006958
    1498,   0.176585,   0.000061,  -1.000000
    1514,   0.180614,   0.007630,  -0.989868
    1529,   0.179149,   0.016664,  -0.979369
    1545,   0.178661,   0.024110,  -0.983519
    1561,   0.171824,   0.016175,  -0.982177
    1576,   0.174999,   0.012513,  -0.989745
    1592,   0.173289,   0.006775,  -0.988525
    1607,   0.178417,   0.004090,  -0.984984
    1623,   0.180614,   0.006531,  -0.974608
    1639,   0.185131,   0.011536,  -0.960813
    1654,   0.187450,   0.018861,  -0.968260
    1670,   0.176585,   0.024721,  -0.975462
    1686,   0.179637,   0.022645,  -0.982909
    1701,   0.176952,   0.014100,  -0.991455
    1717,   0.174510,   0.013612,  -0.988525
    1732,   0.174266,   0.011048,  -0.986083
    1748,   0.172191,   0.012147,  -0.989257
    1763,   0.169139,   0.018373,  -0.997925
    1779,   0.164988,   0.010926,  -1.004029
    1795,   0.168162,   0.006653,  -1.004883
