      25,   0.098089,   1.036135,   0.067936, 0,0,0,0
      41,   0.102973,   1.033449,   0.068058, 0,0,0,0
      57,   0.107612,   1.030886,   0.064396, 0,0,0,0
      72,   0.114326,   1.029421,   0.061832, 0,0,0,0
      88,   0.116889,   1.026979,   0.062077, 0,0,0,0
     103,   0.118721,   1.029665,   0.063786, 0,0,0,0
     119,   0.118843,   1.028688,   0.068669, 0,0,0,0
     135,   0.119941,   1.028444,   0.067448, 0,0,0,0
     150,   0.122261,   1.029176,   0.069401, 0,0,0,0
     166,   0.122505,   1.024049,   0.066593, 0,0,0,0
     181,   0.126167,   1.014771,   0.059635, 0,0,0,0
     197,   0.130196,   1.008667,   0.055606, 0,0,0,0
     213,   0.131661,   0.998291,   0.047061, 0,0,0,0
     224,   0.133370,   0.993896,   0.037295, 0,0,0,0
     240,   0.135567,   0.995483,   0.032045, 0,0,0,0
     256,   0.138497,   0.998413,   0.033877, 0,0,0,0
     271,   0.137398,   0.997314,   0.045962, 0,0,0,0
     287,   0.134469,   0.999146,   0.054264, 0,0,0,0
     303,   0.136300,   0.998291,   0.059879, 0,0,0,0
     318,   0.140206,   0.996094,   0.060123, 0,0,0,0
     334,   0.140450,   0.999023,   0.061222, 0,0,0,0
     349,   0.144723,   0.999268,   0.058292, 0,0,0,0
     365,   0.143991,   1.000977,   0.061954, 0,0,0,0
     381,   0.138863,   1.001343,   0.067570, 0,0,0,0
     396,   0.121528,   0.992431,   0.056095, 0,0,0,0
     412,   0.104315,   1.006226,   0.077703, 0,0,0,0
     428,   0.114814,   1.004517,   0.068425, 0,0,0,0
     443,   0.108954,   0.997803,   0.048160, 0,0,0,0
     459,   0.096380,   0.982665,   0.056461, 0,0,0,0
     474,   0.097479,   0.992553,   0.068547, 0,0,0,0
     490,   0.105658,   1.000244,   0.066471, 0,0,0,0
     506,   0.109809,   0.982055,   0.039248, 0,0,0,0
     521,   0.114326,   0.969847,   0.022890, 0,0,0,0
     537,   0.110786,   0.994506,   0.046329, 0,0,0,0
     552,   0.099554,   1.000977,   0.059635, 0,0,0,0
     568,   0.094061,   1.010743,   0.054874, 0,0,0,0
     584,   0.081609,   1.003540,   0.034975, 0,0,0,0
     600,   0.069279,   0.993530,   0.034121, 0,0,0,0
     615,   0.069890,   0.992553,   0.030947, 0,0,0,0
     631,   0.070622,   1.006592,   0.046084, 0,0,0,0
     646,   0.065495,   1.020143,   0.059391, 0,0,0,0
     662,   0.057804,   1.021119,   0.052677, 0,0,0,0
     678,   0.062687,   1.024415,   0.058658, 0,0,0,0
     693,   0.084905,   1.015992,   0.031801, 0,0,0,0
     709,   0.094549,   1.008057,   0.036562, 0,0,0,0
     725,   0.092474,   1.016847,   0.061100, 0,0,0,0
     740,   0.080999,   1.034060,   0.085027, 0,0,0,0
     756,   0.069035,   1.012818,   0.055362, 0,0,0,0
     771,   0.065739,   1.017091,   0.044253, 0,0,0,0
     787,   0.082219,   1.012574,   0.038149, 0,0,0,0
     803,   0.098578,   1.017335,   0.035464, 0,0,0,0
     818,   0.104071,   1.021852,   0.050601, 0,0,0,0
     834,   0.107245,   1.013551,   0.036929, 0,0,0,0
     850,   0.106513,   1.018556,   0.034365, 0,0,0,0
     865,   0.101386,   1.011842,   0.034853, 0,0,0,0
     881,   0.091619,   1.016603,   0.038393, 0,0,0,0
     896,   0.080876,   1.010133,   0.023866, 0,0,0,0
     912,   0.074895,   1.004151,   0.028871, 0,0,0,0
     928,   0.078191,   1.003906,   0.028993, 0,0,0,0
     943,   0.095282,   1.001343,   0.027895, 0,0,0,0
     959,   0.104315,   1.011964,   0.039370, 0,0,0,0
     974,   0.105658,   1.015260,   0.060001, 0,0,0,0
     990,   0.101874,   1.008667,   0.062809, 0,0,0,0
    1005,   0.097601,   1.000122,   0.055240, 0,0,0,0
    1021,   0.106757,   0.991333,   0.034853, 0,0,0,0
    1037,   0.108710,   0.979369,   0.029116, 0,0,0,0
    1052,   0.118721,   0.976317,   0.028871, 0,0,0,0
    1068,   0.126167,   0.977049,   0.021058, 0,0,0,0
    1084,   0.120796,   0.974486,   0.046573, 0,0,0,0
    1099,   0.112739,   0.987426,   0.036806, 0,0,0,0
    1115,   0.120674,   0.992065,   0.039492, 0,0,0,0
    1131,   0.113715,   0.984862,   0.019105, 0,0,0,0
    1146,   0.110541,   0.987304,   0.009949, 0,0,0,0
    1162,   0.103217,   0.997681,   0.012391, 0,0,0,0
    1178,   0.104071,   1.000610,   0.004090, 0,0,0,0
    1193,   0.101630,   1.005127,   0.002136, 0,0,0,0
    1209,   0.098456,   1.010377,   0.015077, 0,0,0,0
    1225,   0.093573,   1.023805,   0.025453, 0,0,0,0
    1241,   0.096624,   1.014649,   0.014955, 0,0,0,0
    1258,   0.106147,   1.019288,   0.007020, 0,0,0,0
    1273,   0.109809,   1.021486,   0.017518, 0,0,0,0
    1289,   0.106391,   1.020265,   0.028871, 0,0,0,0
    1305,   0.100287,   1.021730,   0.026674, 0,0,0,0
    1320,   0.094671,   1.015504,   0.017762, 0,0,0,0
    1336,   0.097479,   1.011719,   0.020692, 0,0,0,0
    1351,   0.095648,   1.009400,   0.025697, 0,0,0,0
    1367,   0.095038,   1.009034,   0.023866, 0,0,0,0
    1383,   0.096136,   1.002320,   0.022768, 0,0,0,0
    1398,   0.096502,   0.991088,   0.015809, 0,0,0,0
    1414,   0.103705,   0.990722,   0.019471, 0,0,0,0
    1430,   0.107245,   0.979979,   0.012269, 0,0,0,0
    1445,   0.105048,   0.979491,   0.002380, 0,0,0,0
    1461,   0.093695,   0.977660,   0.008729, 0,0,0,0
    1476,   0.083196,   0.979735,   0.006409, 0,0,0,0
    1492,   0.080144,   0.977416,   0.009339, 0,0,0,0
    1508,   0.074406,   0.991943,   0.003113, 0,0,0,0
    1523,   0.081487,   0.984496,   0.008851, 0,0,0,0
    1539,   0.101019,   0.997314,   0.012147, 0,0,0,0
    1554,   0.125435,   1.002198,   0.031435, 0,0,0,0
    1570,   0.141061,   1.010621,   0.031313, 0,0,0,0
    1586,   0.148386,   1.015138,   0.057071, 0,0,0,0
    1601,   0.156321,   1.024660,   0.068180, 0,0,0,0
    1617,   0.158640,   1.018800,   0.066593, 0,0,0,0
    1633,   0.169993,   1.004761,   0.057926, 0,0,0,0
    1648,   0.171824,   0.986571,   0.055851, 0,0,0,0
    1664,   0.175365,   0.977538,   0.052554, 0,0,0,0
    1679,   0.176097,   0.979857,   0.030092, 0,0,0,0
    1695,   0.169383,   0.985473,   0.019349, 0,0,0,0
    1711,   0.153635,   0.998779,   0.022523, 0,0,0,0
    1726,   0.137398,   1.009400,   0.014344, 0,0,0,0
    1742,   0.112495,   1.026369,  -0.002136, 0,0,0,0
    1758,   0.082952,   1.036745,  -0.025697, 0,0,0,0
    1773,   0.073186,   1.044802,  -0.033510, 0,0,0,0
    1789,   0.075627,   1.059208,  -0.055118, 0,0,0,0
    1804,   0.077580,   1.073735,  -0.049503, 0,0,0,0
    1820,   0.078679,   1.094610,  -0.054386, 0,0,0,0
    1836,   0.067936,   1.094122,  -0.035219, 0,0,0,0
    1851,   0.050723,   1.092413,  -0.045596, 0,0,0,0
    1867,   0.061588,   1.061771,  -0.036929, 0,0,0,0
    1883,   0.114814,   1.055912,  -0.015199, 0,0,0,0
    1898,   0.169505,   1.040041,   0.013001, 0,0,0,0
    1914,   0.217359,   0.994506,   0.013612, 0,0,0,0
    1929,   0.293048,   0.955564,   0.008729, 0,0,0,0
    1945,   0.339071,   0.929561,  -0.003601, 0,0,0,0
    1961,   0.393762,   0.912592,   0.036196, 0,0,0,0
    1976,   0.414515,   0.925533,   0.067692, 0,0,0,0
    1992,   0.440762,   0.924312,   0.148386, 0,0,0,0
    2007,   0.456876,   0.933590,   0.155710, 0,0,0,0
    2023,   0.474821,   0.888421,   0.179393, 0,0,0,0
    2039,   0.493866,   0.848868,   0.165965, 0,0,0,0
    2054,   0.522432,   0.797107,   0.150705, 0,0,0,0
    2070,   0.531832,   0.746444,   0.180858, 0,0,0,0
    2085,   0.580541,   0.740829,   0.214185, 0,0,0,0
    2101,   0.616920,   0.750351,   0.239089, 0,0,0,0
    2117,   0.627541,   0.761948,   0.261796, 0,0,0,0
    2132,   0.697247,   0.664408,   0.205274, 0,0,0,0
    2148,   0.704083,   0.677959,   0.197217, 0,0,0,0
    2164,   0.732406,   0.563084,   0.154978, 0,0,0,0
    2179,   0.742660,   0.587865,   0.187328, 0,0,0,0
    2195,   0.739608,   0.562962,   0.235305, 0,0,0,0
    2210,   0.758652,   0.557468,   0.286822, 0,0,0,0
    2226,   0.806873,   0.568821,   0.302081, 0,0,0,0
    2242,   0.867546,   0.554660,   0.301593, 0,0,0,0
    2258,   0.864982,   0.505097,   0.276811, 0,0,0,0
    2275,   0.867546,   0.448697,   0.250931, 0,0,0,0
    2291,   0.884148,   0.425258,   0.220900, 0,0,0,0
    2307,   0.901483,   0.390344,   0.275468, 0,0,0,0
    2322,   0.967527,   0.394128,   0.276323, 0,0,0,0
    2338,   1.007813,   0.386559,   0.269731, 0,0,0,0
    2353,   0.998169,   0.345175,   0.276323, 0,0,0,0
    2369,   0.984252,   0.316487,   0.257523, 0,0,0,0
    2385,   0.937252,   0.289996,   0.237502, 0,0,0,0
    2400,   0.918696,   0.247024,   0.202588, 0,0,0,0
    2416,   0.925655,   0.205152,   0.172191, 0,0,0,0
    2432,   0.932735,   0.185741,   0.186596, 0,0,0,0
    2447,   0.965696,   0.178172,   0.247757, 0,0,0,0
    2463,   1.004761,   0.182445,   0.255326, 0,0,0,0
    2478,   1.004395,   0.139108,   0.214185, 0,0,0,0
    2494,   0.954953,   0.069157,   0.184398, 0,0,0,0
    2509,   0.925899,   0.003968,   0.093573, 0,0,0,0
    2525,   0.889153,  -0.013245,   0.089178, 0,0,0,0
    2541,   0.899042,  -0.062199,   0.115425, 0,0,0,0
    2556,   0.937252,  -0.031435,   0.162547, 0,0,0,0
    2572,   0.954343,  -0.046451,   0.171580, 0,0,0,0
    2588,   0.937618,  -0.075139,   0.137032, 0,0,0,0
    2603,   0.907465,  -0.103461,   0.153757, 0,0,0,0
    2619,   0.895013,  -0.142037,   0.124214, 0,0,0,0
    2635,   0.894281,  -0.174022,   0.108588, 0,0,0,0
    2650,   0.929317,  -0.192089,   0.097723, 0,0,0,0
    2666,   0.942257,  -0.172191,   0.141793, 0,0,0,0
    2681,   0.959470,  -0.206495,   0.157175, 0,0,0,0
    2697,   0.963743,  -0.200146,   0.189892, 0,0,0,0
    2713,   0.971312,  -0.208570,   0.204297, 0,0,0,0
    2728,   1.000122,  -0.181102,   0.224440, 0,0,0,0
