      42,   0.175731,   0.975829,   0.079778, 0,0,0,0
      69,   0.179393,   0.978514,   0.079534, 0,0,0,0
      84,   0.181591,   0.979491,   0.076482, 0,0,0,0
     100,   0.185131,   0.983397,   0.081121, 0,0,0,0
     116,   0.190136,   0.986938,   0.082830, 0,0,0,0
     131,   0.193432,   0.989990,   0.082708, 0,0,0,0
     147,   0.196118,   0.997558,   0.082219, 0,0,0,0
     162,   0.203443,   0.993286,   0.073308, 0,0,0,0
     178,   0.207593,   0.992553,   0.075749, 0,0,0,0
     194,   0.206495,   0.994751,   0.078191, 0,0,0,0
     209,   0.207105,   0.996704,   0.080754, 0,0,0,0
     225,   0.208570,   0.998901,   0.081365, 0,0,0,0
     241,   0.209913,   1.002564,   0.080754, 0,0,0,0
     256,   0.207715,   1.005860,   0.087103, 0,0,0,0
     272,   0.205518,   1.009034,   0.086614, 0,0,0,0
     287,   0.202832,   1.007813,   0.088323, 0,0,0,0
     303,   0.204175,   1.007569,   0.086248, 0,0,0,0
     319,   0.201123,   1.008545,   0.087469, 0,0,0,0
     334,   0.197095,   1.005371,   0.087957, 0,0,0,0
     350,   0.195996,   1.004517,   0.086370, 0,0,0,0
     366,   0.190869,   1.004273,   0.080999, 0,0,0,0
     381,   0.186352,   0.992309,   0.076482, 0,0,0,0
     397,   0.190014,   1.000366,   0.081731, 0,0,0,0
     412,   0.200391,   1.006226,   0.086370, 0,0,0,0
     428,   0.216139,   1.005738,   0.085760, 0,0,0,0
     444,   0.217726,   0.994629,   0.088812, 0,0,0,0
     459,   0.206372,   0.994873,   0.095892, 0,0,0,0
     475,   0.196850,   0.986694,   0.086248, 0,0,0,0
     491,   0.199048,   0.984984,   0.083562, 0,0,0,0
     506,   0.204663,   0.970579,   0.070378, 0,0,0,0
     522,   0.205274,   0.952390,   0.053287, 0,0,0,0
     537,   0.199414,   0.949216,   0.052677, 0,0,0,0
     553,   0.191601,   0.955197,   0.061222, 0,0,0,0
     569,   0.187450,   0.974730,   0.081975, 0,0,0,0
     584,   0.187572,   0.976683,   0.086980, 0,0,0,0
     600,   0.184765,   0.968382,   0.081731, 0,0,0,0
     615,   0.176952,   0.965574,   0.076726, 0,0,0,0
     631,   0.166941,   0.965574,   0.074406, 0,0,0,0
     647,   0.166697,   0.956174,   0.072575, 0,0,0,0
     662,   0.177928,   0.961545,   0.067204, 0,0,0,0
     678,   0.179027,   0.969847,   0.072819, 0,0,0,0
     694,   0.184887,   0.977416,   0.072819, 0,0,0,0
     709,   0.186230,   0.975462,   0.069035, 0,0,0,0
     725,   0.179882,   0.979491,   0.070622, 0,0,0,0
     741,   0.177318,   0.971800,   0.055973, 0,0,0,0
     756,   0.170970,   0.967039,   0.050479, 0,0,0,0
     772,   0.164134,   0.981444,   0.059513, 0,0,0,0
     787,   0.170237,   0.994995,   0.064396, 0,0,0,0
     803,   0.169383,   1.009156,   0.073186, 0,0,0,0
     819,   0.159983,   1.003662,   0.065861, 0,0,0,0
     834,   0.155222,   1.001343,   0.060978, 0,0,0,0
     850,   0.156443,   1.015382,   0.069523, 0,0,0,0
     865,   0.152414,   1.020875,   0.074284, 0,0,0,0
     881,   0.148874,   1.009888,   0.068913, 0,0,0,0
     897,   0.142648,   1.003906,   0.068425, 0,0,0,0
     912,   0.132271,   1.027223,   0.094305, 0,0,0,0
     928,   0.132760,   1.042239,   0.101019, 0,0,0,0
     943,   0.137521,   1.031740,   0.093939, 0,0,0,0
     959,   0.139596,   1.021486,   0.080632, 0,0,0,0
     975,   0.147409,   1.022707,   0.077703, 0,0,0,0
     990,   0.149850,   1.032351,   0.085027, 0,0,0,0
    1006,   0.157663,   1.024049,   0.071721, 0,0,0,0
    1021,   0.160959,   1.013551,   0.064396, 0,0,0,0
    1037,   0.152902,   1.015016,   0.063297, 0,0,0,0
    1052,   0.149118,   1.004029,   0.054264, 0,0,0,0
    1068,   0.132149,   1.007081,   0.059269, 0,0,0,0
    1088,   0.115791,   1.010621,   0.060490, 0,0,0,0
    1103,   0.104560,   1.011597,   0.058048, 0,0,0,0
    1119,   0.098578,   1.021730,   0.069279, 0,0,0,0
    1135,   0.091986,   1.010987,   0.040103, 0,0,0,0
    1150,   0.073552,   1.001709,   0.021547, 0,0,0,0
    1166,   0.078923,   1.001953,   0.033510, 0,0,0,0
    1181,   0.097845,   1.005127,   0.051822, 0,0,0,0
    1197,   0.143380,   1.005982,   0.076604, 0,0,0,0
    1213,   0.196606,   0.993774,   0.084173, 0,0,0,0
    1228,   0.236159,   0.994506,   0.113960, 0,0,0,0
    1244,   0.258988,   0.999512,   0.123848, 0,0,0,0
    1260,   0.264237,   0.994629,   0.133858, 0,0,0,0
    1275,   0.279985,   1.007569,   0.139718, 0,0,0,0
    1291,   0.266313,   0.994262,   0.144601, 0,0,0,0
    1306,   0.273027,   0.948727,   0.122749, 0,0,0,0
    1322,   0.314533,   0.898553,   0.105292, 0,0,0,0
    1338,   0.388512,   0.883294,   0.122139, 0,0,0,0
    1353,   0.449307,   0.884270,   0.129219, 0,0,0,0
    1369,   0.497528,   0.875603,   0.143380, 0,0,0,0
    1385,   0.545627,   0.880608,   0.161936, 0,0,0,0
    1400,   0.519258,   0.857413,   0.252518, 0,0,0,0
    1416,   0.555637,   0.843618,   0.221876, 0,0,0,0
    1431,   0.581640,   0.769883,   0.249588, 0,0,0,0
    1447,   0.561008,   0.709821,   0.328816, 0,0,0,0
    1463,   0.679302,   0.683819,   0.239456, 0,0,0,0
    1478,   0.617774,   0.622291,   0.394861, 0,0,0,0
    1494,   0.630471,   0.605689,   0.322835, 0,0,0,0
    1510,   0.645486,   0.518281,   0.364463, 0,0,0,0
    1525,   0.685650,   0.502777,   0.263627, 0,0,0,0
    1541,   0.765611,   0.361777,   0.234817, 0,0,0,0
    1556,   0.797961,   0.264726,   0.241775, 0,0,0,0
    1572,   0.769029,   0.191967,   0.259720, 0,0,0,0
    1587,   0.781481,   0.131539,   0.310017, 0,0,0,0
    1603,   0.822987,   0.105536,   0.356528, 0,0,0,0
    1619,   0.870964,   0.139840,   0.441983, 0,0,0,0
    1635,   0.908930,   0.177074,   0.534395, 0,0,0,0
    1650,   0.967649,   0.137276,   0.516938, 0,0,0,0
    1666,   0.997681,   0.023622,   0.457731, 0,0,0,0
    1681,   0.966673,  -0.118232,   0.409754, 0,0,0,0
    1697,   0.924922,  -0.160593,   0.473601, 0,0,0,0
    1713,   0.934811,  -0.206861,   0.404261, 0,0,0,0
    1728,   0.922847,  -0.224806,   0.439297, 0,0,0,0
    1744,   0.923091,  -0.201001,   0.507905, 0,0,0,0
    1760,   0.993896,  -0.182567,   0.495453, 0,0,0,0
    1775,   1.020631,  -0.219557,   0.478728, 0,0,0,0
    1791,   0.983031,  -0.298663,   0.447964, 0,0,0,0
    1806,   0.920771,  -0.344198,   0.479583, 0,0,0,0
    1822,   0.900995,  -0.390832,   0.412196, 0,0,0,0
    1838,   0.873649,  -0.449429,   0.396814, 0,0,0,0
    1853,   0.870476,  -0.425380,   0.383874, 0,0,0,0
    1869,   0.910151,  -0.412806,   0.374352, 0,0,0,0
    1884,   0.934688,  -0.374107,   0.388512, 0,0,0,0
    1900,   0.916865,  -0.344564,   0.407923, 0,0,0,0
    1916,   0.898920,  -0.314411,   0.416224, 0,0,0,0
    1931,   0.881829,  -0.307697,   0.414759, 0,0,0,0
    1947,   0.876213,  -0.314289,   0.401819, 0,0,0,0
    1963,   0.905146,  -0.313191,   0.389001, 0,0,0,0
    1978,   0.939083,  -0.314900,   0.363487, 0,0,0,0
    1994,   0.958494,  -0.294390,   0.364829, 0,0,0,0
    2009,   0.978514,  -0.255204,   0.383996, 0,0,0,0
    2025,   1.001221,  -0.223952,   0.381920, 0,0,0,0
    2040,   0.992797,  -0.181713,   0.428310, 0,0,0,0
    2056,   0.989135,  -0.148630,   0.439541, 0,0,0,0
    2071,   1.009766,  -0.133980,   0.405481, 0,0,0,0
    2087,   1.037600,  -0.118721,   0.375084, 0,0,0,0
    2104,   1.046756,  -0.085882,   0.356162, 0,0,0,0
    2119,   1.024782,  -0.034609,   0.376671, 0,0,0,0
    2135,   0.994384,   0.038393,   0.388146, 0,0,0,0
    2151,   0.961301,   0.070134,   0.389001, 0,0,0,0
    2166,   0.940060,   0.122261,   0.360923, 0,0,0,0
    2182,   0.915888,   0.188183,   0.349936, 0,0,0,0
    2197,   0.897699,   0.252152,   0.346396, 0,0,0,0
    2213,   0.869987,   0.315998,   0.333211, 0,0,0,0
    2229,   0.822499,   0.358603,   0.312336, 0,0,0,0
    2244,   0.774156,   0.401331,   0.286822, 0,0,0,0
    2260,   0.745590,   0.459562,   0.265092, 0,0,0,0
    2275,   0.675517,   0.490203,   0.271684, 0,0,0,0
    2291,   0.633156,   0.544772,   0.263261, 0,0,0,0
    2307,   0.622291,   0.590185,   0.246170, 0,0,0,0
    2322,   0.594580,   0.641946,   0.263627, 0,0,0,0
    2338,   0.573949,   0.700543,   0.275957, 0,0,0,0
    2354,   0.576268,   0.743148,   0.274370, 0,0,0,0
    2369,   0.586278,   0.761948,   0.254105, 0,0,0,0
    2385,   0.568333,   0.766099,   0.255326, 0,0,0,0
    2401,   0.576634,   0.803577,   0.253617, 0,0,0,0
    2416,   0.601294,   0.822255,   0.255204, 0,0,0,0
    2432,   0.629982,   0.844351,   0.255082, 0,0,0,0
    2447,   0.639993,   0.840200,   0.247757, 0,0,0,0
    2463,   0.629860,   0.838857,   0.226882, 0,0,0,0
    2478,   0.577245,   0.842153,   0.230910, 0,0,0,0
    2494,   0.544040,   0.859000,   0.221266, 0,0,0,0
    2510,   0.511445,   0.882927,   0.214552, 0,0,0,0
    2525,   0.454557,   0.901605,   0.218702, 0,0,0,0
    2541,   0.423305,   0.914179,   0.210279, 0,0,0,0
    2557,   0.404993,   0.938961,   0.211133, 0,0,0,0
    2572,   0.307941,   0.922603,   0.162547, 0,0,0,0
    2588,   0.257035,   0.907831,   0.126045, 0,0,0,0
    2604,   0.235061,   0.925655,   0.123848, 0,0,0,0
    2619,   0.159373,   0.937008,   0.129463, 0,0,0,0
    2635,   0.086370,   0.949460,   0.121773, 0,0,0,0
    2650,   0.036806,   0.952145,   0.105048, 0,0,0,0
    2666,   0.010438,   0.959958,   0.095526, 0,0,0,0
    2682,  -0.000671,   0.998901,   0.092474, 0,0,0,0
    2697,  -0.028017,   1.003052,   0.103461, 0,0,0,0
    2713,  -0.069645,   1.000977,   0.087591, 0,0,0,0
    2729,  -0.145334,   0.960203,   0.076482, 0,0,0,0
    2744,  -0.181102,   0.956540,   0.054874, 0,0,0,0
    2760,  -0.215772,   0.969114,   0.060245, 0,0,0,0
    2775,  -0.236037,   0.983397,   0.043887, 0,0,0,0
    2791,  -0.317097,   0.945797,   0.019471, 0,0,0,0
    2807,  -0.361655,   0.925411,   0.011903, 0,0,0,0
    2822,  -0.369102,   0.941647,   0.026796, 0,0,0,0
    2838,  -0.387292,   0.944332,   0.046695, 0,0,0,0
    2853,  -0.328206,   0.967283,   0.048038, 0,0,0,0
    2869,  -0.338094,   0.960935,   0.041934, 0,0,0,0
    2885,  -0.433681,   0.863029,  -0.007386, 0,0,0,0
    2900,  -0.481658,   0.856803,  -0.047793, 0,0,0,0
    2916,  -0.505463,   0.836782,  -0.058048, 0,0,0,0
    2932,  -0.514497,   0.856314,  -0.034243, 0,0,0,0
    2947,  -0.505097,   0.891107,  -0.004456, 0,0,0,0
    2963,  -0.511445,   0.849844,  -0.037051, 0,0,0,0
    2979,  -0.511689,   0.830556,  -0.062321, 0,0,0,0
    2994,  -0.523042,   0.790515,  -0.097357, 0,0,0,0
    3010,  -0.541598,   0.806018,  -0.091131, 0,0,0,0
    3025,  -0.545627,   0.766587,  -0.124458, 0,0,0,0
    3041,  -0.563450,   0.785265,  -0.110908, 0,0,0,0
    3057,  -0.604956,   0.852652,  -0.059147, 0,0,0,0
    3072,  -0.630837,   0.813221,  -0.096502, 0,0,0,0
    3087,  -0.647439,   0.806751,  -0.087591, 0,0,0,0
    3103,  -0.633278,   0.830434,  -0.072819, 0,0,0,0
    3121,  -0.613014,   0.793933,  -0.097113, 0,0,0,0
    3137,  -0.608985,   0.807117,  -0.096136, 0,0,0,0
    3152,  -0.622780,   0.831044,  -0.079167, 0,0,0,0
    3168,  -0.634377,   0.847891,  -0.074284, 0,0,0,0
    3184,  -0.653543,   0.831411,  -0.095160, 0,0,0,0
    3199,  -0.644021,   0.820057,  -0.116035, 0,0,0,0
    3215,  -0.600684,   0.773668,  -0.148263, 0,0,0,0
    3230,  -0.570530,   0.768174,  -0.143869, 0,0,0,0
    3246,  -0.610206,   0.810902,  -0.116889, 0,0,0,0
    3261,  -0.633156,   0.786242,  -0.140084, 0,0,0,0
    3277,  -0.639871,   0.842642,  -0.102362, 0,0,0,0
    3293,  -0.610450,   0.871086,  -0.086980, 0,0,0,0
    3308,  -0.513642,   0.866935,  -0.105292, 0,0,0,0
    3324,  -0.481292,   0.846182,  -0.109931, 0,0,0,0
    3340,  -0.473112,   0.827138,  -0.129097, 0,0,0,0
    3355,  -0.506684,   0.840811,  -0.106513, 0,0,0,0
    3371,  -0.519868,   0.882683,  -0.071477, 0,0,0,0
    3387,  -0.525240,   0.867546,  -0.076238, 0,0,0,0
    3402,  -0.549655,   0.834218,  -0.089544, 0,0,0,0
    3418,  -0.422816,   0.838613,  -0.068669, 0,0,0,0
    3434,  -0.227370,   0.940060,   0.011658, 0,0,0,0
    3449,  -0.216261,   0.986571,   0.059513, 0,0,0,0
    3465,  -0.248123,   1.003052,   0.066715, 0,0,0,0
    3480,  -0.265580,   0.941769,   0.020692, 0,0,0,0
    3496,  -0.271440,   0.911982,   0.000793, 0,0,0,0
    3512,  -0.265702,   0.911005,   0.002136, 0,0,0,0
    3527,  -0.151437,   0.938839,   0.019716, 0,0,0,0
    3543,  -0.033022,   0.983520,   0.063664, 0,0,0,0
    3559,   0.042422,   1.022584,   0.127022, 0,0,0,0
    3574,   0.072331,   1.034182,   0.139108, 0,0,0,0
    3590,   0.045718,   0.985839,   0.110419, 0,0,0,0
    3605,   0.016419,   0.938961,   0.100897, 0,0,0,0
    3621,   0.004334,   0.909052,   0.087469, 0,0,0,0
    3637,   0.031069,   0.911005,   0.115425, 0,0,0,0
    3652,   0.078069,   0.887811,   0.134225, 0,0,0,0
    3668,   0.184154,   0.868034,   0.145700, 0,0,0,0
    3683,   0.307087,   0.857779,   0.147409, 0,0,0,0
    3699,   0.410975,   0.867912,   0.169993, 0,0,0,0
    3715,   0.456876,   0.865592,   0.180004, 0,0,0,0
    3730,   0.487518,   0.867790,   0.191235, 0,0,0,0
    3746,   0.544162,   0.868888,   0.207837, 0,0,0,0
    3762,   0.608619,   0.872185,   0.223219, 0,0,0,0
    3777,   0.656107,   0.848990,   0.244583, 0,0,0,0
    3793,   0.686993,   0.827748,   0.248001, 0,0,0,0
    3808,   0.703351,   0.797107,   0.247024, 0,0,0,0
    3824,   0.705548,   0.755722,   0.236404, 0,0,0,0
    3839,   0.721785,   0.762315,   0.255814, 0,0,0,0
    3855,   0.762315,   0.776231,   0.271074, 0,0,0,0
    3871,   0.784411,   0.724348,   0.247024, 0,0,0,0
    3887,   0.772081,   0.689190,   0.239700, 0,0,0,0
    3902,   0.739486,   0.665995,   0.241531, 0,0,0,0
    3918,   0.723128,   0.630959,   0.246048, 0,0,0,0
    3933,   0.733382,   0.622902,   0.259843, 0,0,0,0
    3949,   0.776964,   0.620216,   0.284868, 0,0,0,0
    3965,   0.818714,   0.608985,   0.292926, 0,0,0,0
    3980,   0.842398,   0.564060,   0.271318, 0,0,0,0
    3996,   0.836050,   0.528536,   0.268022, 0,0,0,0
    4011,   0.850333,   0.512421,   0.267533, 0,0,0,0
    4027,   0.889520,   0.522188,   0.279009, 0,0,0,0
    4043,   0.922847,   0.514619,   0.298785, 0,0,0,0
    4058,   0.936642,   0.514375,   0.314045, 0,0,0,0
    4074,   0.947262,   0.522798,   0.314900, 0,0,0,0
    4089,   0.930171,   0.500946,   0.299029, 0,0,0,0
    4105,   0.905756,   0.480681,   0.275713, 0,0,0,0
    4120,   0.866325,   0.498382,   0.267411, 0,0,0,0
    4139,   0.826161,   0.537447,   0.277422, 0,0,0,0
    4154,   0.774278,   0.588354,   0.277788, 0,0,0,0
    4170,   0.748031,   0.631081,   0.279131, 0,0,0,0
    4186,   0.723860,   0.663920,   0.277056, 0,0,0,0
    4201,   0.668437,   0.667582,   0.264603, 0,0,0,0
    4217,   0.625710,   0.678813,   0.268632, 0,0,0,0
    4232,   0.586278,   0.687847,   0.261552, 0,0,0,0
    4248,   0.552707,   0.726668,   0.276079, 0,0,0,0
    4264,   0.535250,   0.746689,   0.268266, 0,0,0,0
    4279,   0.511933,   0.745956,   0.234572, 0,0,0,0
    4295,   0.492157,   0.772935,   0.228224, 0,0,0,0
    4310,   0.476286,   0.817616,   0.227126, 0,0,0,0
    4326,   0.477019,   0.829946,   0.216017, 0,0,0,0
    4342,   0.483001,   0.849722,   0.193066, 0,0,0,0
    4357,   0.473234,   0.853751,   0.174388, 0,0,0,0
    4373,   0.459318,   0.864616,   0.155222, 0,0,0,0
    4389,   0.436367,   0.885003,   0.157419, 0,0,0,0
    4404,   0.416712,   0.894769,   0.145700, 0,0,0,0
    4420,   0.401697,   0.921016,   0.151193, 0,0,0,0
    4435,   0.390832,   0.927242,   0.143014, 0,0,0,0
    4451,   0.355796,   0.927730,   0.113960, 0,0,0,0
    4466,   0.335531,   0.951901,   0.112739, 0,0,0,0
    4482,   0.337118,   0.964720,   0.110053, 0,0,0,0
    4498,   0.342001,   0.994995,   0.124825, 0,0,0,0
    4514,   0.310627,   0.995239,   0.114570, 0,0,0,0
    4529,   0.263505,   0.988891,   0.093695, 0,0,0,0
    4550,   0.201489,   0.972288,   0.049869, 0,0,0,0
    4566,   0.127754,   0.955442,   0.010316, 0,0,0,0
    4582,   0.101141,   0.963621,   0.013856, 0,0,0,0
    4598,   0.089056,   1.018556,   0.046695, 0,0,0,0
    4613,   0.087225,   1.020875,   0.028749, 0,0,0,0
    4629,   0.054386,   0.990966,   0.005555, 0,0,0,0
    4644,   0.038149,   0.984252,  -0.004456, 0,0,0,0
    4660,   0.011170,   0.997681,   0.011536, 0,0,0,0
    4676,  -0.010316,   1.001221,   0.002625, 0,0,0,0
    4691,  -0.052066,   0.997925,  -0.005310, 0,0,0,0
    4707,  -0.073430,   1.026003,   0.013734, 0,0,0,0
    4723,  -0.077947,   1.033449,   0.014344, 0,0,0,0
    4738,  -0.073308,   1.055545,   0.027529, 0,0,0,0
    4754,  -0.065129,   1.056400,   0.025819, 0,0,0,0
    4769,  -0.057682,   1.054203,   0.012269, 0,0,0,0
    4785,  -0.047427,   1.052005,   0.015687, 0,0,0,0
    4801,  -0.035219,   1.066410,   0.033877, 0,0,0,0
    4816,  -0.030336,   1.052371,   0.033266, 0,0,0,0
    4832,  -0.013245,   1.031130,   0.023744, 0,0,0,0
    4847,  -0.007996,   1.031374,   0.037051, 0,0,0,0
    4863,  -0.004578,   1.032961,   0.053287, 0,0,0,0
    4879,   0.009217,   0.991210,   0.025575, 0,0,0,0
    4894,  -0.001526,   0.999878,   0.050967, 0,0,0,0
    4910,   0.008729,   1.030153,   0.078557, 0,0,0,0
    4926,   0.004822,   1.021974,   0.075627, 0,0,0,0
    4941,   0.011536,   1.007935,   0.055362, 0,0,0,0
    4957,   0.034487,   0.965452,   0.013123, 0,0,0,0
    4972,   0.039980,   0.944088,  -0.000549, 0,0,0,0
    4988,   0.025453,   0.961790,   0.013123, 0,0,0,0
    5004,   0.023744,   0.977293,   0.020082, 0,0,0,0
    5019,   0.024965,   0.994629,   0.029238, 0,0,0,0
    5035,   0.033022,   0.996460,   0.022279, 0,0,0,0
    5051,   0.033877,   0.995239,   0.014466, 0,0,0,0
